,Anion Summary Report,,,,,,,
109,SB 1,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
110,SB 2,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
111,SB 3,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
112,SB 4,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
113,5 ppm F/10 ppm Anion  Std,1.0000,6.267  ,1.6153  ,9.49,12.66  ,8.25,10.0647  
,Sum:,,181.947  ,17.369  ,137.218  ,135.684  ,125.199  ,107.149  
,Average:,,6.274  ,0.599  ,4.732  ,4.679  ,4.317  ,8.242  
,Rel.Std.Dev:,,0.181 %,163.076 %,93.292 %,163.222 %,92.393 %,83.263 %
,,,,,,,,
No. ,Name ,Dilution ,Time ,Area ,Rel.Area ,Height ,Rel.Height ,Amount 
,,,min,mAU*min,%,mAU,%,ppm
,,,UV_VIS_1,UV_VIS_1,UV_VIS_1,UV_VIS_1,UV_VIS_1,UV_VIS_1
,,,Nitrate UV,Nitrate UV,Nitrate UV,Nitrate UV,Nitrate UV,Nitrate UV
1,DI Water,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
2,10 ppm Anion  Std,1.0000,6.686  ,35.1915  ,45.56,220.90  ,41.54,10.3403  
3,DI water,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
4,1600x,1.0000,6.707  ,0.4545  ,58.34,3.04  ,53.47,n.a.
5,800x,1.0000,6.715  ,0.6032  ,49.30,3.92  ,44.15,n.a.
6,400x,1.0000,6.711  ,1.0103  ,42.16,6.48  ,38.22,0.0837  
7,200x,1.0000,6.711  ,2.0331  ,41.01,12.58  ,37.19,0.3906  
8,20x,1.0000,6.690  ,17.9916  ,43.87,113.97  ,40.31,5.1792  
9,5x,1.0000,6.657  ,67.2436  ,46.69,409.15  ,42.75,19.9579  
10,10 ppm Anion  Std,1.0000,6.678  ,35.2409  ,45.66,220.84  ,41.49,10.3551  
11,062,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
12,055,1.0000,6.619  ,137.8662  ,98.81,792.92  ,98.80,41.1493  
13,043,1.0000,6.649  ,79.0155  ,99.23,484.97  ,99.54,23.4903  
14,10 ppm Anion  Std,1.0000,6.682  ,35.2913  ,46.24,222.05  ,42.13,10.3702  
15,10 ppm Anion  Std,1.0000,6.686  ,35.2578  ,46.30,221.72  ,42.08,10.3602  
16,1,1.0000,6.616  ,140.7465  ,99.38,807.58  ,99.70,42.0135  
17,2,1.0000,6.624  ,136.2893  ,99.26,785.59  ,99.63,40.6761  
18,3,1.0000,6.620  ,133.2092  ,99.18,770.23  ,99.52,39.7519  
19,4,1.0000,6.616  ,142.5632  ,99.28,816.88  ,99.62,42.5587  
20,5,1.0000,6.616  ,141.6042  ,99.29,811.74  ,99.56,42.2709  
21,6,1.0000,6.703  ,2.5232  ,75.00,16.75  ,86.13,0.5377  
22,7,1.0000,6.703  ,2.7946  ,76.65,18.46  ,87.51,0.6191  
23,8,1.0000,6.703  ,3.1600  ,77.17,19.27  ,88.33,0.7288  
24,9,1.0000,6.703  ,2.9782  ,76.36,19.77  ,87.07,0.6742  
25,10,1.0000,6.708  ,2.8411  ,76.48,17.58  ,87.28,0.6331  
26,11,1.0000,6.657  ,70.9024  ,98.73,438.59  ,99.42,21.0558  
27,12,1.0000,6.657  ,63.9603  ,98.98,400.82  ,99.45,18.9728  
28,13,1.0000,6.670  ,53.4478  ,98.10,337.21  ,99.07,15.8183  
29,14,1.0000,6.670  ,49.3204  ,98.04,313.99  ,98.97,14.5799  
30,15,1.0000,6.670  ,49.1793  ,98.30,311.93  ,99.23,14.5375  
31,16,1.0000,6.712  ,0.5010  ,34.76,2.81  ,57.73,n.a.
32,17,1.0000,6.703  ,0.9394  ,52.63,3.53  ,62.63,0.0624  
33,18,1.0000,6.703  ,0.8066  ,49.24,3.73  ,64.88,0.0226  
34,19,1.0000,6.707  ,1.8457  ,63.75,10.90  ,84.74,0.3344  
35,20,1.0000,6.712  ,1.4171  ,58.38,7.58  ,78.92,0.2058  
36,21,1.0000,6.703  ,0.1322  ,100.00,0.88  ,100.00,n.a.
37,A-5x,1.0000,6.653  ,71.9845  ,49.15,422.68  ,43.67,21.3805  
38,MQ Blank 1,1.0000,6.708  ,0.0669  ,100.00,0.45  ,100.00,n.a.
39,22,1.0000,6.612  ,149.3948  ,99.44,851.87  ,99.47,44.6086  
40,23,1.0000,6.616  ,151.9190  ,99.33,862.36  ,99.62,45.3660  
41,24,1.0000,6.616  ,152.1934  ,99.19,864.14  ,99.42,45.4484  
42,25,1.0000,6.616  ,150.6249  ,99.26,855.14  ,99.48,44.9777  
43,26,1.0000,6.620  ,149.1309  ,99.22,848.86  ,99.45,44.5294  
44,27,1.0000,6.703  ,2.3649  ,72.43,15.72  ,83.91,0.4902  
45,28,1.0000,6.699  ,2.2726  ,70.69,15.06  ,82.02,0.4625  
46,29,1.0000,6.708  ,2.5849  ,74.57,17.15  ,84.59,0.5562  
47,30,1.0000,6.703  ,3.0567  ,73.82,18.81  ,84.76,0.6978  
48,31,1.0000,6.703  ,2.9309  ,72.51,17.29  ,85.07,0.6600  
49,32,1.0000,6.641  ,92.7444  ,98.56,560.29  ,99.21,27.6098  
50,33,1.0000,6.649  ,78.9420  ,98.74,486.11  ,99.08,23.4682  
51,34,1.0000,6.653  ,74.8514  ,97.55,463.15  ,97.46,22.2408  
52,35,1.0000,6.666  ,51.7329  ,97.55,328.70  ,97.52,15.3038  
53,36,1.0000,6.662  ,57.0300  ,97.18,360.02  ,97.12,16.8932  
54,37,1.0000,6.703  ,3.0177  ,74.40,18.16  ,90.61,0.6861  
55,5 ppm F/10 ppm Anion  Std,1.0000,6.674  ,35.2659  ,46.47,222.24  ,42.04,10.3626  
56,38,1.0000,6.699  ,2.6139  ,73.21,15.90  ,90.25,0.5649  
57,39,1.0000,6.703  ,1.0332  ,57.08,5.25  ,71.67,0.0906  
58,40,1.0000,6.703  ,1.0594  ,56.32,5.06  ,66.09,0.0985  
59,41,1.0000,6.708  ,0.9289  ,62.99,5.21  ,76.61,0.0593  
60,42,1.0000,6.703  ,0.2927  ,100.00,1.97  ,100.00,n.a.
61,A-400x,1.0000,6.699  ,0.9459  ,45.10,6.08  ,38.86,0.0644  
62,MQ Blank 2,1.0000,6.707  ,0.0666  ,100.00,0.46  ,100.00,n.a.
63,43,1.0000,6.612  ,151.7512  ,99.29,862.00  ,99.47,45.3157  
64,44,1.0000,6.612  ,153.0596  ,99.34,868.33  ,99.53,45.7083  
65,45,1.0000,6.612  ,140.6184  ,99.17,809.64  ,99.45,41.9751  
66,46,1.0000,6.641  ,88.3685  ,99.30,539.58  ,99.37,26.2968  
67,47,1.0000,6.637  ,103.5363  ,99.08,620.94  ,99.38,30.8481  
68,48,1.0000,6.699  ,2.6237  ,74.63,17.44  ,85.76,0.5679  
69,49,1.0000,6.699  ,2.4332  ,82.39,16.08  ,92.30,0.5107  
70,50,1.0000,6.703  ,2.2179  ,71.40,13.87  ,85.31,0.4461  
71,51,1.0000,6.703  ,2.4396  ,74.41,15.30  ,86.63,0.5126  
72,52,1.0000,6.699  ,2.3906  ,73.46,15.82  ,85.39,0.4979  
73,53,1.0000,6.674  ,41.4657  ,96.29,266.32  ,96.35,12.2229  
74,54,1.0000,6.691  ,15.8741  ,90.36,104.23  ,90.60,4.5438  
75,55,1.0000,6.645  ,79.9186  ,98.49,491.64  ,98.81,23.7613  
76,56,1.0000,6.674  ,34.3747  ,94.78,221.56  ,95.47,10.0952  
77,57,1.0000,6.678  ,33.1404  ,95.97,214.31  ,96.68,9.7248  
78,58,1.0000,6.699  ,0.0900  ,9.81,0.31  ,14.79,n.a.
79,59,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
80,60,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
81,61,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
82,62,1.0000,6.695  ,0.2659  ,29.18,1.79  ,48.54,n.a.
83,63,1.0000,6.699  ,0.3231  ,100.00,2.18  ,100.00,n.a.
84,A-200x,1.0000,6.699  ,1.9677  ,41.08,12.40  ,38.04,0.3710  
85,MQ Blank 3,1.0000,6.699  ,0.0744  ,100.00,0.48  ,100.00,n.a.
86,64,1.0000,6.653  ,62.4700  ,96.72,392.64  ,95.62,18.5256  
87,65,1.0000,6.653  ,67.2151  ,97.44,420.31  ,96.62,19.9494  
88,66,1.0000,6.653  ,66.2617  ,96.32,414.93  ,95.18,19.6633  
89,67,1.0000,6.657  ,64.2244  ,94.99,403.22  ,93.25,19.0520  
90,68,1.0000,6.653  ,65.6956  ,92.83,411.74  ,90.33,19.4935  
91,69,1.0000,6.703  ,1.3289  ,82.78,8.82  ,86.70,0.1793  
92,70,1.0000,6.699  ,1.4917  ,84.25,9.91  ,87.88,0.2282  
93,71,1.0000,6.695  ,1.8380  ,86.77,12.20  ,89.99,0.3321  
94,72,1.0000,6.695  ,1.7020  ,86.01,11.35  ,89.49,0.2913  
95,73,1.0000,6.699  ,1.3720  ,83.01,9.16  ,86.99,0.1923  
96,74,1.0000,6.678  ,28.1315  ,97.41,183.22  ,98.03,8.2218  
97,75,1.0000,6.678  ,30.5099  ,98.44,197.61  ,98.71,8.9355  
98,76,1.0000,6.670  ,41.1699  ,98.04,264.97  ,98.52,12.1342  
99,77,1.0000,6.687  ,27.3417  ,97.48,178.03  ,98.33,7.9848  
100,78,1.0000,6.670  ,38.9712  ,98.22,251.17  ,98.77,11.4744  
101,79,1.0000,6.703  ,1.4207  ,67.38,9.46  ,82.89,0.2069  
102,80,1.0000,6.703  ,1.0324  ,56.26,6.89  ,69.06,0.0903  
103,81,1.0000,6.703  ,1.2851  ,59.12,8.18  ,77.00,0.1662  
104,82,1.0000,6.703  ,1.2279  ,57.82,6.93  ,75.82,0.1490  
105,83,1.0000,6.695  ,1.1092  ,60.54,5.66  ,74.25,0.1134  
106,84,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
107,A-800x,1.0000,6.691  ,0.5219  ,52.79,3.39  ,45.97,n.a.
108,MQ Blank 4,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
109,SB 1,1.0000,6.695  ,0.3971  ,100.00,2.68  ,100.00,n.a.
110,SB 2,1.0000,6.708  ,0.0429  ,64.80,0.32  ,59.67,n.a.
111,SB 3,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
112,SB 4,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
113,5 ppm F/10 ppm Anion  Std,1.0000,6.670  ,35.2329  ,46.53,221.95  ,42.05,10.3527  
,Sum:,,687.784  ,4086.338  ,8091.279  ,24425.496  ,8471.990  ,1205.484  
,Average:,,6.678  ,39.673  ,78.556  ,237.141  ,82.252  ,13.545  
,Rel.Std.Dev:,,0.471 %,126.349 %,28.363 %,122.261 %,26.304 %,113.538 %
,,,,,,,,
No. ,Name ,Dilution ,Time ,Area ,Rel.Area ,Height ,Rel.Height ,Amount 
,,,min,µS*min,%,µS,%,ppm
,,,CD_1_Total,CD_1_Total,CD_1_Total,CD_1_Total,CD_1_Total,CD_1_Total
,,,Phosphate,Phosphate,Phosphate,Phosphate,Phosphate,Phosphate
1,DI Water,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
2,10 ppm Anion  Std,1.0000,8.990  ,1.2160  ,6.93,5.66  ,3.59,10.1539  
3,DI water,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
4,1600x,1.0000,9.050  ,0.0116  ,6.33,0.05  ,3.58,0.1095  
5,800x,1.0000,9.047  ,0.0243  ,9.23,0.11  ,5.01,0.2156  
6,400x,1.0000,9.053  ,0.0501  ,11.21,0.23  ,5.87,0.4303  
7,200x,1.0000,9.037  ,0.1149  ,12.75,0.53  ,6.93,0.9707  
8,20x,1.0000,8.993  ,1.2218  ,14.28,5.63  ,7.59,10.2027  
9,5x,1.0000,8.867  ,4.7888  ,14.76,19.10  ,7.15,39.9512  
10,10 ppm Anion  Std,1.0000,9.000  ,1.2293  ,7.00,5.69  ,3.61,10.2652  
11,062,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
12,055,1.0000,9.073  ,0.0553  ,0.46,0.23  ,0.29,0.4738  
13,043,1.0000,9.070  ,0.0117  ,0.21,0.05  ,0.12,0.1103  
14,10 ppm Anion  Std,1.0000,8.993  ,1.1638  ,6.85,5.42  ,3.55,9.7189  
15,10 ppm Anion  Std,1.0000,8.997  ,1.1799  ,6.94,5.45  ,3.57,9.8534  
16,1,1.0000,9.070  ,0.0163  ,0.17,0.06  ,0.09,0.1489  
17,2,1.0000,9.063  ,0.0148  ,0.16,0.04  ,0.07,0.1362  
18,3,1.0000,9.070  ,0.0119  ,0.13,0.04  ,0.07,0.1125  
19,4,1.0000,9.050  ,0.0156  ,0.16,0.06  ,0.09,0.1432  
20,5,1.0000,9.070  ,0.0164  ,0.17,0.06  ,0.10,0.1498  
21,6,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
22,7,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
23,8,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
24,9,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
25,10,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
26,11,1.0000,9.063  ,0.0278  ,0.47,0.10  ,0.23,0.2449  
27,12,1.0000,9.060  ,0.0225  ,0.42,0.08  ,0.21,0.2001  
28,13,1.0000,9.053  ,0.0378  ,0.81,0.14  ,0.42,0.3283  
29,14,1.0000,9.053  ,0.0296  ,0.63,0.11  ,0.31,0.2597  
30,15,1.0000,9.053  ,0.0341  ,0.74,0.13  ,0.39,0.2972  
31,16,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
32,17,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
33,18,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
34,19,1.0000,9.097  ,0.0028  ,0.02,0.01  ,0.01,0.0362  
35,20,1.0000,9.097  ,0.0023  ,0.02,0.01  ,0.01,0.0320  
36,21,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
37,A-5x,1.0000,8.867  ,4.7490  ,14.66,18.99  ,7.13,39.6191  
38,MQ Blank 1,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
39,22,1.0000,9.063  ,0.0228  ,0.22,0.09  ,0.14,0.2028  
40,23,1.0000,9.057  ,0.0219  ,0.21,0.08  ,0.12,0.1959  
41,24,1.0000,9.060  ,0.0238  ,0.22,0.09  ,0.13,0.2110  
42,25,1.0000,9.057  ,0.0189  ,0.18,0.07  ,0.11,0.1704  
43,26,1.0000,9.057  ,0.0249  ,0.24,0.09  ,0.13,0.2204  
44,27,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
45,28,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
46,29,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
47,30,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
48,31,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
49,32,1.0000,9.063  ,0.0380  ,0.48,0.16  ,0.30,0.3294  
50,33,1.0000,9.060  ,0.0495  ,0.71,0.22  ,0.44,0.4254  
51,34,1.0000,9.047  ,0.0524  ,0.76,0.23  ,0.48,0.4497  
52,35,1.0000,9.063  ,0.0315  ,0.55,0.12  ,0.32,0.2754  
53,36,1.0000,9.060  ,0.0375  ,0.63,0.15  ,0.37,0.3252  
54,37,1.0000,9.110  ,0.0031  ,0.02,0.01  ,0.01,0.0389  
55,5 ppm F/10 ppm Anion  Std,1.0000,8.987  ,1.1760  ,6.91,5.47  ,3.57,9.8207  
56,38,1.0000,9.097  ,0.0027  ,0.01,0.01  ,0.01,0.0350  
57,39,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
58,40,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
59,41,1.0000,9.123  ,0.0026  ,0.01,0.01  ,0.00,0.0344  
60,42,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
61,A-400x,1.0000,9.050  ,0.0469  ,10.75,0.20  ,5.38,0.4036  
62,MQ Blank 2,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
63,43,1.0000,9.057  ,0.0236  ,0.22,0.08  ,0.11,0.2099  
64,44,1.0000,9.053  ,0.0261  ,0.24,0.09  ,0.13,0.2306  
65,45,1.0000,9.057  ,0.0230  ,0.23,0.09  ,0.14,0.2045  
66,46,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
67,47,1.0000,9.043  ,0.0158  ,0.21,0.06  ,0.12,0.1442  
68,48,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
69,49,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
70,50,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
71,51,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
72,52,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
73,53,1.0000,9.050  ,0.0274  ,0.51,0.11  ,0.30,0.2415  
74,54,1.0000,9.050  ,0.0206  ,0.54,0.08  ,0.30,0.1849  
75,55,1.0000,9.053  ,0.0467  ,0.65,0.20  ,0.40,0.4026  
76,56,1.0000,9.057  ,0.0338  ,0.72,0.14  ,0.42,0.2945  
77,57,1.0000,9.053  ,0.0391  ,1.05,0.17  ,0.65,0.3389  
78,58,1.0000,9.107  ,0.0024  ,0.01,0.01  ,0.00,0.0326  
79,59,1.0000,9.130  ,0.0024  ,0.01,0.01  ,0.00,0.0327  
80,60,1.0000,9.107  ,0.0030  ,0.02,0.01  ,0.01,0.0379  
81,61,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
82,62,1.0000,9.103  ,0.0032  ,0.02,0.01  ,0.01,0.0399  
83,63,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
84,A-200x,1.0000,9.023  ,0.1109  ,12.51,0.50  ,6.69,0.9378  
85,MQ Blank 3,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
86,64,1.0000,9.057  ,0.0229  ,0.39,0.07  ,0.18,0.2035  
87,65,1.0000,9.060  ,0.0209  ,0.34,0.06  ,0.15,0.1872  
88,66,1.0000,9.050  ,0.0164  ,0.27,0.04  ,0.11,0.1499  
89,67,1.0000,9.053  ,0.0171  ,0.28,0.05  ,0.13,0.1558  
90,68,1.0000,9.053  ,0.0231  ,0.37,0.07  ,0.17,0.2052  
91,69,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
92,70,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
93,71,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
94,72,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
95,73,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
96,74,1.0000,9.060  ,0.0489  ,1.07,0.20  ,0.67,0.4210  
97,75,1.0000,9.050  ,0.0817  ,1.55,0.32  ,0.95,0.6945  
98,76,1.0000,9.047  ,0.0618  ,1.16,0.25  ,0.70,0.5286  
99,77,1.0000,9.047  ,0.0724  ,1.68,0.30  ,1.09,0.6168  
100,78,1.0000,9.053  ,0.0533  ,0.98,0.21  ,0.58,0.4578  
101,79,1.0000,9.077  ,0.0061  ,0.04,0.02  ,0.01,0.0640  
102,80,1.0000,9.087  ,0.0036  ,0.02,0.01  ,0.01,0.0431  
103,81,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
104,82,1.0000,9.077  ,0.0069  ,0.04,0.02  ,0.02,0.0706  
105,83,1.0000,9.070  ,0.0046  ,0.03,0.01  ,0.01,0.0512  
106,84,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
107,A-800x,1.0000,9.030  ,0.0233  ,9.41,0.10  ,4.85,0.2068  
108,MQ Blank 4,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
109,SB 1,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
110,SB 2,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
111,SB 3,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
112,SB 4,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
113,5 ppm F/10 ppm Anion  Std,1.0000,8.970  ,1.1832  ,6.95,5.47  ,3.56,9.8809  
,Sum:,,633.574  ,19.625  ,178.920  ,83.761  ,93.972  ,164.571  
,Average:,,9.051  ,0.280  ,2.556  ,1.197  ,1.342  ,2.351  
,Rel.Std.Dev:,,0.485 %,303.872 %,167.063 %,291.885 %,163.783 %,302.211 %
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,